ID,CourseContentId,IdContent,QuestionType,QuestionContent,AAnsver,BAnswer,CAnswer,DAnswer,Answer,ResultAnswer
59,Module 4. An toàn,4,2,Hãy cho biết điểm khác nhau cơ bản giữa misinformation và disinformation là gì?,"Misinformation là lan truyền thông tin sai nhưng không có ác ý, trong khi Disinformation là cố tình tạo và lan truyền thông tin sai.","Misinformation là thông tin sai về khoa học, trong khi Disinformation là thông tin sai về chính trị.","Misinformation được lan truyền qua email, trong khi Disinformation được lan truyền qua mạng xã hội.","Không có sự khác biệt, hai thuật ngữ này có thể dùng thay thế cho nhau.",A,"Misinformation là lan truyền thông tin sai nhưng không có ác ý, trong khi Disinformation là cố tình tạo và lan truyền thông tin sai."
60,Module 4. An toàn,4,2,Hãy cho biết lựa chọn nào dưới đây mô tả chính xác và đầy đủ nhất liên quan đến phương pháp kiểm chứng thông tin SIFT?,"Dừng lại (Stop), Điều tra nguồn tin (Investigate the source), Tìm các nguồn tin khác (Find better coverage), và Truy tìm lại các trích dẫn (Trace claims).","Chia sẻ, Thích, Bình luận và Theo dõi.","Quét, Nhận dạng, Lọc và Tin tưởng.","Tìm kiếm, Phân tích, Tổng hợp và Báo cáo.",A,"Dừng lại (Stop), Điều tra nguồn tin (Investigate the source), Tìm các nguồn tin khác (Find better coverage), và Truy tìm lại các trích dẫn (Trace claims)."
61,Module 4. An toàn,4,3,Hãy cho biết lựa chọn nào dưới đây mô tả đầy đủ và chính xác nhất liên quan đến sức khỏe số (Digital Health)?,"Trạng thái khỏe mạnh về thể chất, tâm lý và xã hội trong mối quan hệ tương tác với công nghệ kỹ thuật số.",Khả năng sử dụng thành thạo các thiết bị công nghệ mới nhất.,Việc sử dụng các ứng dụng y tế trên điện thoại thông minh để theo dõi sức khỏe.,Việc hoàn toàn từ bỏ công nghệ để bảo vệ sức khỏe.,A,"Trạng thái khỏe mạnh về thể chất, tâm lý và xã hội trong mối quan hệ tương tác với công nghệ kỹ thuật số."
62,Module 4. An toàn,4,3,Hãy cho biết lựa chọn nào dưới đây mô tả chính xác và đầy đủ nhất liên quan đến sức khỏe số?,"Sức khỏe thể chất, sức khỏe tâm lý và cảm xúc, sức khỏe xã hội.","Sức khỏe tài chính, sức khỏe nghề nghiệp, sức khỏe tinh thần.","An toàn thiết bị, an toàn dữ liệu, an toàn mạng.","Kỹ năng công nghệ, nhận thức kỹ thuật số, trách nhiệm công dân số.",A,"Sức khỏe thể chất, sức khỏe tâm lý và cảm xúc, sức khỏe xã hội."
63,Module 4. An toàn,4,3,Hội chứng thị giác máy tính (CVS) gây ra các triệu chứng nào dưới đây?,"Mỏi mắt, nóng rát, đau đầu, nhìn mờ, và đau vai gáy.","Tăng cân, béo phì và các bệnh về tim mạch.","Mất ngủ, khó tập trung và hay cáu kỉnh.",Hội chứng ống cổ tay và đau lưng.,A,"Mỏi mắt, nóng rát, đau đầu, nhìn mờ, và đau vai gáy."
64,Module 4. An toàn,4,3,Hãy cho biết lựa chọn nào dưới đây mô tả chính xác và đầy đủ nhất liên quan đến thuật ngữ Text Neck?,Sử dụng chuột máy tính liên tục gây căng cơ vai và cổ.,Gõ bàn phím máy tính quá nhiều gây mỏi cơ cổ.,Ngồi sai tư thế khi làm việc với máy tính để bàn.,"Tư thế cúi đầu xem điện thoại trong thời gian dài, làm tăng áp lực lên cột sống cổ.",D,"Tư thế cúi đầu xem điện thoại trong thời gian dài, làm tăng áp lực lên cột sống cổ."
65,Module 4. An toàn,4,3,Hãy cho biết ánh sáng xanh từ màn hình thiết bị điện tử ảnh hưởng đến giấc ngủ như thế nào?,Không có ảnh hưởng đáng kể đến chất lượng giấc ngủ.,"Kích thích não bộ, làm cho người dùng cảm thấy tỉnh táo và khó ngủ hơn.",Gây ra các cơn ác mộng và làm gián đoạn chu kỳ giấc ngủ.,"Ức chế việc sản xuất melatonin, hormone gây ngủ, dẫn đến rối loạn giấc ngủ.",D,"Ức chế việc sản xuất melatonin, hormone gây ngủ, dẫn đến rối loạn giấc ngủ."
66,Module 4. An toàn,4,3,Hãy cho biết lựa chọn nào dưới đây mô tả chính xác và đầy đủ nhất liên quan đến thuật ngữ Doomscrolling?,Chơi game trên điện thoại trong nhiều giờ liên tục.,Lướt mạng xã hội vô định mà không có mục đích cụ thể.,Đọc các bình luận tiêu cực về bản thân trên mạng.,"Tiêu thụ một lượng lớn tin tức tiêu cực một cách liên tục, dẫn đến gia tăng cảm giác lo âu và bất lực.",D,"Tiêu thụ một lượng lớn tin tức tiêu cực một cách liên tục, dẫn đến gia tăng cảm giác lo âu và bất lực."
67,Module 4. An toàn,4,3,Hãy cho biết lựa chọn nào dưới đây mô tả chính xác và đầy đủ nhất liên quan đến thuật ngữ FOMO?,Chia sẻ quá nhiều thông tin cá nhân trên mạng.,Tránh xa mạng xã hội và các thiết bị công nghệ.,Chỉ tham gia vào các hoạt động ngoại tuyến.,Kiểm tra mạng xã hội một cách ám ảnh để được kết nối liên tục.,D,Kiểm tra mạng xã hội một cách ám ảnh để được kết nối liên tục.
68,Module 4. An toàn,4,3,Hãy cho biết ý nghĩa của việc sử dụng quy tắc 20-20-20 là gì?,Cải thiện chất lượng giấc ngủ.,Quản lý thời gian sử dụng thiết bị một cách hiệu quả.,Giảm căng thẳng do quá tải thông tin.,Bảo vệ mắt khỏi hội chứng thị giác máy tính.,D,Bảo vệ mắt khỏi hội chứng thị giác máy tính.
69,Module 4. An toàn,4,3,Hãy cho biết triết lý Tối giản số (Digital Minimalism) là gì?,Chỉ sử dụng các thiết bị công nghệ có thiết kế tối giản.,Hoàn toàn loại bỏ công nghệ ra khỏi cuộc sống.,Sử dụng tất cả các ứng dụng và thiết bị có sẵn một cách tối đa.,Chỉ sử dụng một cách có chọn lọc những công cụ số thực sự hỗ trợ cho các giá trị mà bạn rất quan tâm.,D,Chỉ sử dụng một cách có chọn lọc những công cụ số thực sự hỗ trợ cho các giá trị mà bạn rất quan tâm.
70,Module 4. An toàn,4,3,Hãy cho biết lựa chọn nào dưới đây mô tả chính xác và đầy đủ nhất liên quan đến An sinh số (Digital Well-being)?,Các mối quan hệ xã hội được hình thành và duy trì qua mạng.,Sức khỏe thể chất và tâm lý của người dùng khi tương tác với công nghệ.,Khả năng kiếm tiền và phát triển sự nghiệp trong môi trường số.,"Các yếu tố môi trường bên ngoài như an toàn, an ninh, quyền riêng tư và sự tự chủ.",D,"Các yếu tố môi trường bên ngoài như an toàn, an ninh, quyền riêng tư và sự tự chủ."
71,Module 4. An toàn,4,3,Hãy cho biết mối quan hệ giữa An sinh số và Sức khỏe số là gì?,Sức khỏe số quan trọng hơn An sinh số.,Chúng là hai khái niệm hoàn toàn độc lập và không liên quan đến nhau.,An sinh số quan trọng hơn Sức khỏe số.,"Chúng có mối quan hệ cộng sinh, không thể tách rời; An sinh số là nền tảng cho Sức khỏe số và ngược lại.",D,"Chúng có mối quan hệ cộng sinh, không thể tách rời; An sinh số là nền tảng cho Sức khỏe số và ngược lại."
72,Module 4. An toàn,4,3,Hãy cho biết lựa chọn nào dưới đây mô tả chính xác và đầy đủ nhất liên quan đến thuật ngữ thiết kế Nhân văn (Humane Design)?,Sử dụng các vật liệu thân thiện với môi trường để sản xuất thiết bị.,Thiết kế các giao diện người dùng đẹp mắt và dễ sử dụng.,"Tạo ra các sản phẩm có thể sử dụng được bởi tất cả mọi người, kể cả người khuyết tật.","Tạo ra các sản phẩm tôn trọng sự chú ý của người dùng, giảm thiểu các yếu tố gây nghiện và cung cấp cài đặt quyền riêng tư minh bạch.",D,"Tạo ra các sản phẩm tôn trọng sự chú ý của người dùng, giảm thiểu các yếu tố gây nghiện và cung cấp cài đặt quyền riêng tư minh bạch."
73,Module 4. An toàn,4,3,Hãy cho biết quy tắc ứng xử trên mạng (Netiquette) là gì?,Trích dẫn nguồn khi chia sẻ thông tin.,Luôn luôn đúng giờ trong các cuộc họp trực tuyến.,Không bao giờ viết in hoa toàn bộ.,Ghi nhớ yếu tố con người (Remember the Human).,D,Ghi nhớ yếu tố con người (Remember the Human).
74,Module 4. An toàn,4,3,Hành động nào dưới đây được xem là la hét trong giao tiếp trực tuyến?,Trả lời tin nhắn ngay lập tức.,Sử dụng nhiều biểu tượng cảm xúc.,Gửi quá nhiều tin nhắn liên tục.,Viết in hoa toàn bộ nội dung tin nhắn.,D,Viết in hoa toàn bộ nội dung tin nhắn.
75,Module 4. An toàn,4,3,Hãy cho biết lý do vì sao việc tư duy trước khi hành động (Think Before You Post/Share) trên môi trường Internet lại quan trọng?,Một yêu cầu bắt buộc của pháp luật.,Giúp bạn có nhiều lượt thích và tương tác hơn.,Giúp bạn tránh bị các nền tảng mạng xã hội chặn tài khoản.,"Mỗi lượt bình luận, chia sẻ đều có sức ảnh hưởng và có thể khuếch đại thông điệp đến mạng lưới của bạn.",D,"Mỗi lượt bình luận, chia sẻ đều có sức ảnh hưởng và có thể khuếch đại thông điệp đến mạng lưới của bạn."
76,Module 4. An toàn,4,3,Hãy cho biết lựa chọn nào dưới đây mô tả chính xác và đầy đủ nhất liên quan đến thuật ngữ Đồng minh số (Digital Allyship)?,Tạo nhiều tài khoản ảo để ủng hộ cho một quan điểm nào đó.,Chỉ kết bạn với những người có cùng quan điểm với mình.,Tham gia vào các nhóm để công kích những người có ý kiến trái chiều.,Sử dụng vị thế và tiếng nói của mình để ủng hộ và bảo vệ các cá nhân hoặc nhóm người yếu thế trên không gian mạng.,D,Sử dụng vị thế và tiếng nói của mình để ủng hộ và bảo vệ các cá nhân hoặc nhóm người yếu thế trên không gian mạng.
77,Module 4. An toàn,4,3,Bạn hành động như thế nào khi một người dùng trên mạng Internet có biểu hiện bị ảnh hưởng tâm lý?,Chia sẻ bài đăng của họ với những người bạn khác để tìm sự giúp đỡ.,Bình luận công khai trên bài đăng của họ để hỏi xem có chuyện gì xảy ra.,Bỏ qua vì đó là chuyện riêng tư của họ.,Tiếp cận một cách riêng tư và tế nhị qua tin nhắn riêng để bày tỏ sự quan tâm.,D,Tiếp cận một cách riêng tư và tế nhị qua tin nhắn riêng để bày tỏ sự quan tâm.
78,Module 4. An toàn,4,3,Vai trò quan trọng nhất của bạn khi hỗ trợ một người bạn đang gặp khó khăn về tâm lý là gì?,Cố gắng làm cho họ vui lên bằng những câu chuyện hài hước.,Đưa ra lời khuyên và giải pháp cho vấn đề của họ.,Kể cho họ nghe những câu chuyện tương tự để họ cảm thấy tốt hơn.,Lắng nghe không phán xét và kết nối họ với những người có chuyên môn.,D,Lắng nghe không phán xét và kết nối họ với những người có chuyên môn.
79,Module 4. An toàn,4,3,"Trong trường hợp khẩn cấp, nếu bạn tin rằng bạn của mình đang có nguy cơ tự hại tức thời, bạn nên làm gì?",Chờ đợi xem tình hình có trở nên tốt hơn không.,Giữ bí mật vì đó là lời hứa của bạn với họ.,Cố gắng tự mình giải quyết vấn đề.,"Liên hệ ngay với các dịch vụ khẩn cấp, phòng công tác sinh viên hoặc một người lớn mà bạn tin tưởng.",D,"Liên hệ ngay với các dịch vụ khẩn cấp, phòng công tác sinh viên hoặc một người lớn mà bạn tin tưởng."
80,Module 4. An toàn,4,3,Hành động nào dưới đây thể hiện bạn là một công dân số có trách nhiệm trong tương lai?,Tránh xa các cuộc tranh luận về công nghệ trên mạng xã hội.,Chỉ sử dụng các công nghệ đã được kiểm chứng là an toàn tuyệt đối.,Luôn cập nhật các thiết bị và phần mềm mới nhất.,"Tham gia tích cực vào các cuộc đối thoại xã hội để định hình các quy tắc, chuẩn mực và luật lệ cho những công nghệ mới.",D,"Tham gia tích cực vào các cuộc đối thoại xã hội để định hình các quy tắc, chuẩn mực và luật lệ cho những công nghệ mới."
81,Module 4. An toàn,4,3,Đặc điểm nào của công nghệ số cho phép thông tin được sao chép và phân phối nhanh chóng mà không làm giảm chất lượng?,Dữ liệu được chuyển đổi thành dạng số hóa (0 và 1).,Tín hiệu số ít bị nhiễu và méo mó hơn tín hiệu tương tự.,Các thiết bị số có khả năng kết nối với nhau qua mạng internet.,Phần mềm có thể xử lý lượng lớn dữ liệu một cách tự động.,B,Tín hiệu số ít bị nhiễu và méo mó hơn tín hiệu tương tự.
82,Module 4. An toàn,4,3,Thành phần nào dưới đây được ví như trí tuệ và linh hồn của một hệ thống số?,Dữ liệu (Data).,Phần cứng (Hardware).,Mạng và kết nối (Networks and Connectivity).,Phần mềm (Software).,D,Phần mềm (Software).
83,Module 4. An toàn,4,3,Hãy cho biết chức năng chính của thiết bị IoT (Internet of Things) là gì?,Kết nối các máy tính và thiết bị khác trong một mạng lưới cục bộ.,Cung cấp dịch vụ và tài nguyên cho các máy tính khác trong mạng.,Quản lý tài nguyên phần cứng và cung cấp môi trường cho các ứng dụng khác hoạt động.,Thu thập và trao đổi dữ liệu tự động thông qua các cảm biến được kết nối internet.,D,Thu thập và trao đổi dữ liệu tự động thông qua các cảm biến được kết nối internet.
84,Module 4. An toàn,4,3,Hãy cho biết lựa chọn nào dưới đây mô tả chính xác và đầy đủ nhất liên quan đến thuật ngữ điện toán đám mây (Cloud Computing)?,Giảm dung lượng lưu trữ cần thiết cho các loại dữ liệu phức tạp như video và hình ảnh.,Tăng cường khả năng lưu trữ dữ liệu trên các thiết bị cá nhân như điện thoại và máy tính.,Làm cho việc lưu trữ dữ liệu trở nên kém an toàn hơn do phải phụ thuộc vào bên thứ ba.,Cho phép người dùng thuê tài nguyên điện toán từ các nhà cung cấp dịch vụ thông qua internet thay vì sở hữu cơ sở hạ tầng vật lý.,D,Cho phép người dùng thuê tài nguyên điện toán từ các nhà cung cấp dịch vụ thông qua internet thay vì sở hữu cơ sở hạ tầng vật lý.
85,Module 4. An toàn,4,3,Hãy cho biết lựa chọn nào dưới đây mô tả chính xác và đầy đủ nhất liên quan đến thuật ngữ dữ liệu lớn (Big Data)?,Dễ dàng xử lý bằng các công cụ phân tích thông thường.,Chỉ bao gồm dữ liệu dạng văn bản và số.,Được lưu trữ trong các cơ sở dữ liệu truyền thống.,"Khối lượng dữ liệu cực lớn, đa dạng về định dạng và tốc độ cập nhật nhanh.",D,"Khối lượng dữ liệu cực lớn, đa dạng về định dạng và tốc độ cập nhật nhanh."
86,Module 4. An toàn,4,3,Quá trình huấn luyện các mô hình Trí tuệ nhân tạo (AI) đã tạo ra những tác động nào đối với môi trường?,Gây ô nhiễm tiếng ồn từ các trung tâm dữ liệu.,Gây ra ô nhiễm nguồn nước do sử dụng nhiều hóa chất.,Tạo ra một lượng lớn rác thải điện tử từ các máy chủ cũ.,"Tiêu thụ một lượng năng lượng tính toán khổng lồ, tạo ra dấu chân carbon không nhỏ.",D,"Tiêu thụ một lượng năng lượng tính toán khổng lồ, tạo ra dấu chân carbon không nhỏ."
87,Module 4. An toàn,4,3,Công nghệ chuỗi khối (Blockchain) được biết đến nhiều nhất thông qua ứng dụng nào?,Quản lý năng lượng tái tạo.,Quản lý chuỗi cung ứng.,Theo dõi nguồn gốc sản phẩm.,Các loại tiền điện tử như Bitcoin.,D,Các loại tiền điện tử như Bitcoin.
88,Module 4. An toàn,4,3,Cơ chế đồng thuận Proof of Work (PoW) của Bitcoin gây ra lo ngại về môi trường vì sao?,Gây ra các cuộc xung đột về tài nguyên khoáng sản.,Yêu cầu một lượng lớn nước để làm mát các máy chủ.,Tạo ra nhiều rác thải điện tử từ các thiết bị khai thác.,Đòi hỏi sức mạnh tính toán cực lớn và tiêu thụ một lượng năng lượng điện khổng lồ.,D,Đòi hỏi sức mạnh tính toán cực lớn và tiêu thụ một lượng năng lượng điện khổng lồ.
89,Module 4. An toàn,4,3,Hãy cho biết điểm khác nhau cơ bản giữa Thực tế ảo (VR) và Thực tế tăng cường (AR) là gì?,"VR là một công nghệ cũ, trong khi AR là một công nghệ mới.","VR yêu cầu sử dụng kính đặc biệt, trong khi AR chỉ cần điện thoại thông minh.","VR được sử dụng cho giải trí, trong khi AR được sử dụng cho công việc.","VR tạo ra một môi trường mô phỏng hoàn toàn, trong khi AR chồng các yếu tố ảo lên thế giới thực.",D,"VR tạo ra một môi trường mô phỏng hoàn toàn, trong khi AR chồng các yếu tố ảo lên thế giới thực."
90,Module 4. An toàn,4,3,Công nghệ số giúp giám sát chất lượng không khí và nước hiệu quả hơn bằng cách nào?,Khuyến khích người dân sử dụng phương tiện giao thông công cộng.,Giảm số lượng nhà máy gây ô nhiễm.,Cung cấp các bộ lọc không khí và nước hiệu quả hơn.,Triển khai các cảm biến thông minh và hệ thống IoT để thu thập dữ liệu chi tiết theo thời gian thực.,D,Triển khai các cảm biến thông minh và hệ thống IoT để thu thập dữ liệu chi tiết theo thời gian thực.
91,Module 4. An toàn,4,4,Nền tảng Global Forest Watch sử dụng công nghệ gì để cung cấp cảnh báo về nạn phá rừng?,Báo cáo từ người dân địa phương.,Cảm biến mặt đất.,Drone giám sát.,Dữ liệu vệ tinh.,D,Dữ liệu vệ tinh.
92,Module 4. An toàn,4,4,Hãy cho biết công nghệ số được sử dụng nhằm hỗ trợ bảo vệ động vật hoang dã như thế nào?,Tạo ra các khu bảo tồn ảo để động vật sinh sống.,Sử dụng các thiết bị theo dõi gắn GPS và camera bẫy kết nối IoT để theo dõi hành vi và ngăn chặn săn bắn trộm.,Nhân bản vô tính các loài động vật có nguy cơ tuyệt chủng.,Cung cấp thức ăn tổng hợp cho động vật hoang dã.,B,Sử dụng các thiết bị theo dõi gắn GPS và camera bẫy kết nối IoT để theo dõi hành vi và ngăn chặn săn bắn trộm.
93,Module 4. An toàn,4,4,Lưới điện thông minh (Smart Grid) giúp giảm tổn thất năng lượng và tích hợp năng lượng tái tạo bằng cách nào?,Xây dựng nhiều nhà máy điện hạt nhân hơn.,Cân bằng cung cầu điện năng theo thời gian thực và quản lý phân phối điện hiệu quả hơn.,Yêu cầu người dân giảm mức tiêu thụ điện.,Thay thế toàn bộ hệ thống dây điện cũ bằng dây điện mới.,B,Cân bằng cung cầu điện năng theo thời gian thực và quản lý phân phối điện hiệu quả hơn.
94,Module 4. An toàn,4,4,"Trong nông nghiệp thông minh, việc sử dụng cảm biến đất và hệ thống IoT mang lại lợi ích gì?",Tăng diện tích đất canh tác.,"Tiết kiệm đáng kể lượng nước, phân bón và thuốc trừ sâu bằng cách cung cấp đúng lượng cần thiết.",Giảm số lượng nhân công cần thiết.,Trồng được các loại cây trồng mới không phù hợp với điều kiện địa phương.,B,"Tiết kiệm đáng kể lượng nước, phân bón và thuốc trừ sâu bằng cách cung cấp đúng lượng cần thiết."
95,Module 4. An toàn,4,4,Hệ thống giao thông thông minh (ITS) giúp giảm ùn tắc và khí thải như thế nào?,Xây dựng thêm nhiều đường cao tốc và cầu vượt.,Tối ưu hóa luồng di chuyển bằng cách điều khiển đèn giao thông và quản lý luồng xe theo thời gian thực.,Hạn chế số lượng xe cá nhân được phép lưu thông.,Khuyến khích người dân đi bộ hoặc đi xe đạp.,B,Tối ưu hóa luồng di chuyển bằng cách điều khiển đèn giao thông và quản lý luồng xe theo thời gian thực.
96,Module 4. An toàn,4,4,Kinh tế tuần hoàn được thúc đẩy bởi công nghệ số thông qua việc gì?,Khuyến khích người tiêu dùng mua sắm nhiều hơn để thúc đẩy sản xuất.,Tạo ra các thị trường trực tuyến cho vật liệu tái chế và sử dụng Blockchain để theo dõi chuỗi cung ứng minh bạch.,Giảm giá thành của các sản phẩm mới để người tiêu dùng dễ dàng thay thế đồ cũ.,Đốt rác thải để tạo ra năng lượng.,B,Tạo ra các thị trường trực tuyến cho vật liệu tái chế và sử dụng Blockchain để theo dõi chuỗi cung ứng minh bạch.
97,Module 4. An toàn,4,4,Hãy cho biết lựa chọn nào dưới đây mô tả chính xác và đầy đủ nhất liên quan đến thuật ngữ Citizen Science?,Cung cấp các khóa học trực tuyến miễn phí về khoa học môi trường.,Cho phép người dân tham gia giám sát môi trường bằng cách sử dụng các ứng dụng di động để thu thập và báo cáo dữ liệu.,Tổ chức các cuộc thi khoa học cho sinh viên.,Tài trợ cho các dự án nghiên cứu của các nhà khoa học công dân.,B,Cho phép người dân tham gia giám sát môi trường bằng cách sử dụng các ứng dụng di động để thu thập và báo cáo dữ liệu.
98,Module 4. An toàn,4,4,Hãy cho biết tại sao các trung tâm dữ liệu (Data Centers) lại tiêu thụ một lượng năng lượng khổng lồ?,Để xây dựng các tòa nhà có khả năng chống chịu thiên tai.,Để vận hành hàng ngàn máy chủ liên tục 24/7 và duy trì hệ thống làm mát phức tạp.,Để trả lương cho đội ngũ nhân viên kỹ thuật đông đảo.,Để mua các phần mềm và giấy phép bản quyền đắt tiền.,B,Để vận hành hàng ngàn máy chủ liên tục 24/7 và duy trì hệ thống làm mát phức tạp.
99,Module 4. An toàn,4,4,Hãy cho biết vấn đề môi trường nghiêm trọng nhất liên quan đến việc khai thác tiền điện tử như Bitcoin là gì?,Gây ô nhiễm nguồn nước do sử dụng hóa chất trong quá trình khai thác.,Tiêu thụ một lượng năng lượng điện cực kỳ lớn,Tạo ra một lượng lớn rác thải điện tử từ các thiết bị đào lỗi thời.,Gây ra tiếng ồn lớn ảnh hưởng đến các khu dân cư xung quanh.,B,Tiêu thụ một lượng năng lượng điện cực kỳ lớn
100,Module 4. An toàn,4,4,Hãy cho biết nguyên nhân chính tạo ra một lượng lớn rác thải điện tử (e-waste) là gì?,Thiếu các chương trình thu gom và tái chế hiệu quả.,Tốc độ lỗi thời nhanh chóng của các thiết bị và chu kỳ nâng cấp ngắn ngủi của người tiêu dùng.,Giá thành của các thiết bị mới ngày càng rẻ.,Người tiêu dùng không biết cách xử lý các thiết bị cũ.,B,Tốc độ lỗi thời nhanh chóng của các thiết bị và chu kỳ nâng cấp ngắn ngủi của người tiêu dùng.
101,Module 4. An toàn,4,4,Hãy cho biết lý do khiến rác thải điện tử lại nguy hiểm đối với môi trường và sức khỏe con người?,Chiếm quá nhiều diện tích trong các bãi chôn lấp.,"Chứa nhiều kim loại nặng và hóa chất độc hại như chì, thủy ngân, cadmium có thể rò rỉ ra môi trường.",Có thể gây cháy nổ nếu không được lưu trữ đúng cách.,Làm giảm giá trị thẩm mỹ của cảnh quan.,B,"Chứa nhiều kim loại nặng và hóa chất độc hại như chì, thủy ngân, cadmium có thể rò rỉ ra môi trường."
102,Module 4. An toàn,4,4,Kim loại xung đột (Conflict minerals) là gì? Hãy lựa chọn đáp án đúng nhất.,Các kim loại có tính chất hóa học đối kháng nhau và không thể được sử dụng cùng lúc trong một thiết bị.,Các khoáng sản được khai thác ở các vùng có xung đột vũ trang và việc buôn bán chúng có thể tài trợ cho các nhóm vũ trang.,Các kim loại quý hiếm mà các quốc gia tranh giành quyền sở hữu.,Các kim loại khó khai thác và đòi hỏi công nghệ cao.,B,Các khoáng sản được khai thác ở các vùng có xung đột vũ trang và việc buôn bán chúng có thể tài trợ cho các nhóm vũ trang.
103,Module 4. An toàn,4,4,Dấu chân carbon của chuỗi cung ứng trong ngành công nghệ chủ yếu đến từ đâu?,Việc đóng gói sản phẩm bằng các vật liệu không thể tái chế.,Quá trình vận chuyển linh kiện và sản phẩm trên toàn cầu bằng các phương tiện sử dụng nhiên liệu hóa thạch.,Chi phí quảng cáo và tiếp thị sản phẩm trên toàn thế giới.,Việc lưu trữ sản phẩm trong các nhà kho lớn.,B,Quá trình vận chuyển linh kiện và sản phẩm trên toàn cầu bằng các phương tiện sử dụng nhiên liệu hóa thạch.
104,Module 4. An toàn,4,4,Hãy cho biết đáp án nào dưới đây mô tả cho hiệu ứng Rebound Effect?,Việc tái chế một sản phẩm lại tốn nhiều năng lượng hơn là sản xuất một sản phẩm mới.,Việc cải thiện hiệu quả sử dụng một tài nguyên lại dẫn đến việc tăng tổng mức tiêu thụ tài nguyên đó.,Việc sử dụng năng lượng tái tạo lại gây ra các vấn đề môi trường khác.,Việc nâng cao nhận thức về môi trường lại khiến người ta tiêu thụ nhiều hơn.,B,Việc cải thiện hiệu quả sử dụng một tài nguyên lại dẫn đến việc tăng tổng mức tiêu thụ tài nguyên đó.
105,Module 4. An toàn,4,4,Hãy cho biết giải pháp nhằm giảm thiểu rác thải điện tử là gì?,Chỉ mua các thiết bị từ các thương hiệu lớn và uy tín.,"Kéo dài vòng đời sử dụng của thiết bị, sửa chữa, tái sử dụng thay vì vứt bỏ.",Vứt bỏ các thiết bị cũ vào thùng rác tái chế thông thường.,Tháo dỡ các thiết bị cũ để lấy các linh kiện còn sử dụng được.,B,"Kéo dài vòng đời sử dụng của thiết bị, sửa chữa, tái sử dụng thay vì vứt bỏ."
106,Module 4. An toàn,4,4,Hãy cho biết chính sách trách nhiệm mở rộng đối với các nhà sản xuất (EPR) là gì?,Chỉ sản xuất các thiết bị tiết kiệm năng lượng.,"Chịu trách nhiệm về toàn bộ vòng đời của sản phẩm, từ thiết kế đến thu gom và tái chế.",Cung cấp bảo hành dài hạn cho tất cả các sản phẩm.,Giảm giá thành sản phẩm để người tiêu dùng dễ dàng tiếp cận.,B,"Chịu trách nhiệm về toàn bộ vòng đời của sản phẩm, từ thiết kế đến thu gom và tái chế."
107,Module 4. An toàn,4,4,Hãy cho biết chính phủ có thể khuyến khích các công ty công nghệ sử dụng năng lượng tái tạo bằng cách nào?,Bắt buộc tất cả các trung tâm dữ liệu phải tự sản xuất năng lượng.,"Đưa ra các ưu đãi thuế, trợ cấp hoặc các khoản vay ưu đãi.",Tăng giá điện từ các nguồn năng lượng hóa thạch.,Cấm xây dựng các trung tâm dữ liệu mới.,B,"Đưa ra các ưu đãi thuế, trợ cấp hoặc các khoản vay ưu đãi."
108,Module 4. An toàn,4,4,Hãy cho biết mục tiêu của việc thúc đẩy kinh tế tuần hoàn trong lĩnh vực công nghệ là gì?,Tạo ra một chu trình sản xuất và tiêu dùng liên tục không có điểm dừng.,"Thiết kế sản phẩm dễ dàng sửa chữa, nâng cấp và tháo rời để tái chế, giảm khai thác tài nguyên mới.",Khuyến khích người tiêu dùng liên tục mua các sản phẩm mới để thúc đẩy kinh tế.,Tái sử dụng các thiết bị cũ mà không cần sửa chữa hay nâng cấp.,B,"Thiết kế sản phẩm dễ dàng sửa chữa, nâng cấp và tháo rời để tái chế, giảm khai thác tài nguyên mới."
109,Module 4. An toàn,4,4,Hãy cho biết chỉ số khả năng sửa chữa mà nước Pháp đã ban hành nhằm mục đích gì?,Xếp hạng các cửa hàng sửa chữa dựa trên chất lượng dịch vụ.,Khuyến khích người tiêu dùng lựa chọn các sản phẩm điện tử dễ sửa chữa hơn.,Cung cấp hướng dẫn sửa chữa chi tiết cho tất cả các loại thiết bị.,Đánh giá độ bền của các sản phẩm điện tử.,B,Khuyến khích người tiêu dùng lựa chọn các sản phẩm điện tử dễ sửa chữa hơn.
110,Module 4. An toàn,4,4,Hãy cho biết việc làm nào dưới đây nhằm giúp người dùng có thể sử dụng dịch vụ đám mây một cách có trách nhiệm hơn?,Tải tất cả dữ liệu của mình lên đám mây để giải phóng dung lượng trên thiết bị cá nhân.,Dọn dẹp các tệp cũ không dùng đến và chọn cài đặt chất lượng video phù hợp thay vì luôn xem ở độ phân giải cao nhất.,Luôn bật chế độ đồng bộ hóa tự động cho tất cả các ứng dụng.,Chỉ sử dụng các dịch vụ đám mây miễn phí.,B,Dọn dẹp các tệp cũ không dùng đến và chọn cài đặt chất lượng video phù hợp thay vì luôn xem ở độ phân giải cao nhất.
111,Module 4. An toàn,4,4,Hãy cho biết hành động nào dưới đây giúp bảo vệ dữ liệu cá nhân và tăng cường an sinh số?,Tắt tất cả thông báo đẩy trên điện thoại.,Bật xác thực hai yếu tố (2FA) cho các tài khoản quan trọng.,Sử dụng chế độ màn hình xám để giảm sự hấp dẫn.,"Tham gia một khóa ""digital detox"".",B,Bật xác thực hai yếu tố (2FA) cho các tài khoản quan trọng.
